triple_id,doc_id,primary_failure,all_reasons
MPT-44d3c6030b550719b6e8,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-44d413bf84364b48d422,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-44d83e50898d7ba7a69f,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-44daf2d310772e5f63ca,MP018,evidence,evidence_invalid;relation_not_entailed
MPT-44e3ac76fef1688a7571,MP017,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-44e76a95b932f319127d,MP003,evidence,evidence_invalid
MPT-44ed50ac541617a61c42,MP004,schema_type,relation_type_invalid
MPT-44ed7b471810edd9c34d,MP003,evidence,evidence_invalid
MPT-44ee96bede60c82f3c6b,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-44f457a1cb78d8fe97aa,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-44f5317aa291ecf6af6d,MP005,schema_type,relation_type_invalid
MPT-4503c9f6433836e33e60,MP003,evidence,evidence_invalid
MPT-45162b51560d08615e94,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-451a111abdea2d9156dc,MP020,relation_support,dual_qwen_relation_not_entailed
MPT-454d9abbd7d6a42d7927,MP003,evidence,evidence_invalid
MPT-454df5060e8b6cbdfdd3,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-456452f559a1e2a1668d,MP022,evidence,evidence_invalid
MPT-45648634d469efe25b63,MP015,schema_type,relation_type_invalid
MPT-456f18a495629da417e9,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-457617132a39e361e0b4,MP019,evidence,evidence_invalid
MPT-4580ef5621f06628e231,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-458b8ead4b2f2829d574,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4592b3933d3dd16685e9,MP003,schema_type,relation_type_invalid
MPT-45a217e54d0ab537b6b9,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-45b0b4504012f6c06427,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-45b5c3db712d3b6768f8,MP003,schema_type,relation_type_invalid
MPT-45bcfab4b4571f03b508,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-45f3a6c1349230a859ac,MP019,evidence,evidence_invalid
MPT-45fd03d79410ffac0eba,MP005,evidence,evidence_invalid
MPT-45fe46eb4ea00db599fe,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-460967353ce9a1481196,MP005,evidence,evidence_invalid
MPT-4612662430ef5716f6ff,MP019,evidence,evidence_invalid
MPT-4619118fb4198fed1227,MP003,evidence,evidence_invalid
MPT-461fa7ceb71f5a7c9b96,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-46228fd34f0f06b30e5e,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-462c7fcf8450399a3029,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-463204cc96e0c46dcd43,MP006,schema_type,relation_type_invalid
MPT-463cf3d9f629c924e3fe,MP002,evidence,evidence_invalid
MPT-465ce39a116ae131ea7a,MP019,schema_type,relation_type_invalid
MPT-46617c9cb1437af06f8a,MP019,evidence,evidence_invalid
MPT-4674e78c314c76528ea7,MP019,schema_type,relation_type_invalid
MPT-468a3f088b3dc2a1f128,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-468b2d7831e3d5bcd6ff,MP019,evidence,evidence_invalid
MPT-468f105577f023ec9778,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-4690d770aa3bfc7c6d7c,MP019,schema_type,relation_type_invalid;evidence_invalid
MPT-46ab5a1f2e235d1fff80,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-46b176be28199e9cb7c2,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-46bf540b3ab9e95d54dc,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-46eda82f649772f2e2ff,MP003,evidence,evidence_invalid
MPT-46f2dc865fc6814d9499,MP004,schema_type,relation_type_invalid
MPT-46f73a4d65020899a294,MP001,schema_type,relation_type_invalid
MPT-46fad784c08fdb90f82c,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-4705ccb27cef442170a4,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-470f463cf8de0658d2b2,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-471366d857fe63af8275,MP021,evidence,evidence_invalid
MPT-473f3572eac426450261,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-474e2dccca9e38f9fbe0,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-4754c2e7a9796e614d6e,MP019,schema_type,relation_type_invalid
MPT-4755555e67d0de26127d,MP002,schema_type,relation_type_invalid;evidence_invalid
MPT-475ac29e0ed563181e05,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-47616a9b2c06d30d7b92,MP018,relation_support,dual_qwen_relation_not_entailed
MPT-476a4ee28fe8eecbe267,MP003,evidence,evidence_invalid
MPT-4786fad19401fd111e8f,MP020,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4788c92bd4cd6bfd43f2,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-47a5b666c425a12e6227,MP002,schema_type,relation_type_invalid
MPT-47a69fbeb04e00f1e909,MP021,schema_type,relation_type_invalid
MPT-47dabde52d01cd0d8c71,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4802e44d8651aebaceea,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-481fe8975b2fd555b5cc,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-482d0a9adca755996573,MP015,relation_support,dual_qwen_relation_not_entailed
MPT-483bba4bc5808a8af67c,MP020,schema_type,relation_type_invalid
MPT-483bf372da94d418cb01,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4849166455334aa5c367,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-484e6173af0481084746,MP019,evidence,evidence_invalid
MPT-48597d84fff5f90696a1,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-485a4665b7675ff94b9f,MP020,schema_type,relation_type_invalid
MPT-485b4e416d33c49f855c,MP005,relation_support,dual_qwen_relation_not_entailed
MPT-486191ea3ef3d2229eae,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-48793bd38bf1df5acb5d,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-48836238729ca4fccb37,MP004,evidence,evidence_invalid
MPT-488bf9e98f52209b46a3,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-48ad34a609f7175f7dc7,MP021,relation_support,dual_qwen_relation_not_entailed
MPT-48bc3fa56eb0f88d51d5,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-48c8ed1c67d0f5da8806,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-48d7eb09eaa4adf92f77,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-48e89735244dce0e13f2,MP019,evidence,evidence_invalid
MPT-48e8ef55d468a81d1c80,MP019,evidence,evidence_invalid
MPT-48f9f7af7cf250d8224f,MP020,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-48fb492d0d0fb5e8cbdb,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-49062cc3ce634df5d5f1,MP003,evidence,evidence_invalid
MPT-4908a8d7bf172fce9945,MP019,evidence,evidence_invalid
MPT-49209c7810ff1c5feda7,MP003,evidence,evidence_invalid
MPT-4927b7d5c8670ca8af07,MP019,evidence,evidence_invalid
MPT-49340e15cb71e1a766c2,MP002,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-493732a3a1b5dbb2df81,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-494a857541b5f54a6580,MP005,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-49948c3b74a4808e5c10,MP016,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4999adaf04d449cc5e9a,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-49a9754454692e9f03ac,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-49b818549b1753008ba0,MP001,evidence,evidence_invalid
MPT-49c072915ba0a697dfea,MP003,evidence,evidence_invalid
MPT-49caaf1ab05f2a22ecc6,MP003,evidence,evidence_invalid
MPT-49dbb0c64ae436b7b431,MP001,evidence,evidence_invalid
MPT-49e4bf0e0c1564a67cd8,MP019,evidence,evidence_invalid
MPT-49e8efc5a17fe2502f05,MP002,evidence,evidence_invalid
MPT-49f41ff0acd09cdfe97d,MP019,evidence,evidence_invalid
MPT-49f62c19b6f8577100f1,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-49f7c7cb2c3b4ed3e0d4,MP004,evidence,evidence_invalid
MPT-4a01238ae1c04916de41,MP021,evidence,evidence_invalid
MPT-4a353e211569382e1abc,MP004,evidence,evidence_invalid
MPT-4a3af2d8cb5836cbe910,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4a426318256e137cf106,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-4a47646fb01d3308a99a,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-4a4c699f53eadc2eb5f8,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-4a4cd915bf99b1d9239b,MP019,evidence,evidence_invalid
MPT-4a4f9d7d037848e6ad78,MP007,below_candidate_0.60,below_candidate_confidence
MPT-4a66e40de945e4b4a7f6,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4a7256375dda79630307,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-4a8deb202d1d69e2d391,MP003,evidence,evidence_invalid
MPT-4ab5d2fa0643ccc8bd6b,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-4acaf137991df9782f86,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4acecad4c4c03930344c,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-4ad5abb944a11371e460,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4ae142ecc640b4a1c243,MP005,schema_type,relation_type_invalid
MPT-4ae786791bce62067364,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-4b165496246a8189c7c2,MP003,schema_type,relation_type_invalid
MPT-4b2b4038a2c33a4292e3,MP015,relation_support,dual_qwen_relation_not_entailed
MPT-4b2d46cfd0dd01c7bcd5,MP016,schema_type,relation_type_invalid
MPT-4b305ed9377279ef7a5f,MP019,evidence,evidence_invalid
MPT-4b7134ba3842518cdec5,MP002,schema_type,relation_type_invalid
MPT-4b872822262f37e88104,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4b8870a1ca9fe4b03532,MP002,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4bcd60f5aaa82cc5f610,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4bdabe80c09852e758e0,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4bde76ed100c1333f3e4,MP002,evidence,evidence_invalid
MPT-4bf5db3175d6509515d1,MP002,evidence,evidence_invalid
MPT-4c060c082a910e6048da,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-4c10b464ed1e4d5f225d,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-4c252a37e5ebb3da4e56,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-4c5540d20bf9dc643943,MP002,evidence,evidence_invalid
MPT-4c5ddc08514a7dfdadb0,MP022,evidence,evidence_invalid
MPT-4c6d95ccd7285bf33eed,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-4c7ce40b68f70f5d53b1,MP019,evidence,evidence_invalid
MPT-4c82fd2c8250fa01b0e7,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4c8c9e30070e56a3e0f6,MP004,schema_type,relation_type_invalid
MPT-4c92a3b682456e95061a,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-4c94e7cfbfb4fa1bf447,MP005,evidence,evidence_invalid
MPT-4c9b3f66d349198e1a69,MP003,evidence,evidence_invalid
MPT-4c9d9cfd5caf09eae5e4,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-4c9e23ab78086e7a88fb,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4cb638be494d36e855f8,MP003,evidence,evidence_invalid
MPT-4cc03b5c1648c41a95d7,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-4cc45108f3a7ff83317f,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-4cd3ce0381d38b31b0a7,MP002,evidence,evidence_invalid
MPT-4cd6b62958469b3e191c,MP005,evidence,evidence_invalid
MPT-4cf3573667ea9bd5f4ee,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-4cf8d6696fdafe327ffb,MP004,evidence,evidence_invalid
MPT-4d0a127389d30c3e3e0e,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4d0d494f54df8fca513e,MP005,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4d0eadf36ccb14e0be41,MP005,schema_type,relation_type_invalid
MPT-4d12e9ddf5e3a78707c9,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-4d15e2daabfbf98c30f7,MP019,evidence,evidence_invalid
MPT-4d1e03a50172a7de4283,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-4d1ed0a4e567e2b1abd4,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4d25d6505aa75389d746,MP019,evidence,evidence_invalid
MPT-4d3df51a4a4af7bfb2ad,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4d446c80ec32555a301c,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-4d44a3299419553c3d3f,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-4d54f3bcb7d6eb4e9c17,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-4d55ed45fa4f1d82e514,MP005,evidence,evidence_invalid
MPT-4d5b41b8f6840f5122bf,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4d68c0041cd86fb1ffee,MP003,schema_type,relation_type_invalid
MPT-4d720f04e553fbebf10c,MP005,relation_support,dual_qwen_relation_not_entailed
MPT-4daed7f4e10e88900e9d,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4dafa076d08124209f7f,MP002,schema_type,relation_type_invalid
MPT-4db13955bacc503c9ff5,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4db53a64105690f90d42,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-4dbd356d4b04d6712727,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4dbde831f65f7c205d7a,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-4dcc7777af554cef5c12,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-4dd506cca43605df92ab,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-4dd6a622fca2f1332735,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-4de11dc6c4379100ed5c,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-4defeb97309be9cadc39,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4df4b318c6f1d40b6ac3,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-4dfb943799d44635d3ae,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4dfbf66c13e448403d3a,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4dfc87c2d51793eae1fe,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-4e0f35d3c246453e8452,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4e1878ad21e7a4ca72b1,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4e23ad21f4741c1d8a33,MP019,schema_type,relation_type_invalid;evidence_invalid
MPT-4e25a7ebf738456158d8,MP003,evidence,evidence_invalid
MPT-4e282384ae4e9c66b62e,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-4e375b0afdafea33fc8b,MP019,evidence,evidence_invalid
MPT-4e3d29f699380333b48b,MP003,evidence,evidence_invalid
MPT-4e46912c7d70fdadc640,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-4e46f621118afdb96610,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-4e5a99b93131287b43a1,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-4e8668a820ff42ddaa1f,MP002,evidence,evidence_invalid
MPT-4e8ce558d16e258592c6,MP002,schema_type,relation_type_invalid
MPT-4e906a93361b29bb6a75,MP019,evidence,evidence_invalid
MPT-4ea15c3f19570aea3216,MP002,evidence,evidence_invalid
MPT-4ea5fd52cccb2a43744b,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-4eb286ee05f6bf8c1685,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-4eb5affa536c0cae78b4,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4eb924458be42c9d5787,MP004,evidence,evidence_invalid
MPT-4ebe42d9900d469eee33,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4ecb176d9647fa732fca,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-4edf50e4e6bfda301cf0,MP002,evidence,evidence_invalid
MPT-4eedf975a69a5447b50c,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-4f0523fcf6fac5c5f7a4,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4f06e52e3c5085d57524,MP002,schema_type,relation_type_invalid
MPT-4f06ea15ef52422de2ff,MP005,evidence,evidence_invalid
MPT-4f1be026df3e8a4b02b9,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-4f2c9d2906f9a1522e4b,MP019,evidence,evidence_invalid
MPT-4f383b485d608b480b64,MP006,evidence,evidence_invalid;relation_not_entailed
MPT-4f393c769bd0178ec506,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-4f3e18b25bc99432bca7,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-4f3f06a7c1f6434fc902,MP019,evidence,evidence_invalid
MPT-4f4f49e125e54fe49011,MP018,evidence,evidence_invalid;relation_not_entailed
MPT-4f570342b84c0506a525,MP003,evidence,evidence_invalid
MPT-4f5e12582b48e75e93a5,MP019,evidence,evidence_invalid
MPT-4f71504a90707f909cd2,MP018,evidence,evidence_invalid;relation_not_entailed
MPT-4f81b1f3eb53ea77583a,MP003,evidence,evidence_invalid
MPT-4f888299312d96515073,MP002,evidence,evidence_invalid
MPT-4fb0663bbef8f7c421ba,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-4fb50a3976952a8eb862,MP001,schema_type,relation_type_invalid
MPT-4fd9706dcbb5a696baff,MP005,schema_type,relation_type_invalid
MPT-4fde7524f0b27c397e96,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-4fe2d580e3fbe2d089b2,MP003,schema_type,relation_type_invalid
MPT-4ff0df4f96d61b9e6d0e,MP002,schema_type,relation_type_invalid
MPT-4ff534c6e6c188fde09c,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-500566172e9c5fac962d,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-500afb5117deef5077a9,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-5011645276afdfe89a05,MP002,evidence,evidence_invalid
MPT-5022ddd5c392bd24715c,MP019,schema_type,relation_type_invalid;evidence_invalid
MPT-502dd386914123ebbaae,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-50350f375b0903a7b0ca,MP019,evidence,evidence_invalid
MPT-505c83dd50217b9b6e3f,MP007,evidence,evidence_invalid
MPT-506e4f0e71e2d47e8112,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-507f097ae323512371a2,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-50951da997cdfb5ac09e,MP001,schema_type,relation_type_invalid
MPT-50968fbd256e1599d36e,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-50985eb84ea219bd3d07,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-509e31dc0503c74e0c89,MP022,schema_type,relation_type_invalid
MPT-50aed9fb8be32a934644,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-50af3391121bb7581e6f,MP006,evidence,evidence_invalid;relation_not_entailed
MPT-50c094efd2d740a5a71d,MP019,schema_type,relation_type_invalid
MPT-50c4cb0f7fb52a8b4b57,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-50c8c9252332b396c21b,MP005,schema_type,relation_type_invalid
MPT-50f10e80889bfbcd698e,MP002,evidence,evidence_invalid
MPT-51168e27061bff9e6e7a,MP019,evidence,evidence_invalid
MPT-51241cbd950d37ea0769,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-512721dcb000eaa75abe,MP022,evidence,evidence_invalid
MPT-512d3d913c35851d7ef2,MP019,evidence,evidence_invalid
MPT-513114c5a51aba273950,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-513a16c0ab3511230f7f,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-51443d679808be95b9eb,MP003,evidence,evidence_invalid
MPT-514a242ebcf1cef435b7,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-5169840a49ffec62ed29,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-516b074f723291e45dff,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-517f6a3c285b1111e77e,MP003,evidence,evidence_invalid
MPT-51906006aa7dce17e815,MP004,evidence,evidence_invalid
MPT-51add47a51dcf7e4aeaa,MP019,evidence,evidence_invalid
MPT-51b78203e98289c03cce,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-51e27424b47a240acd51,MP005,evidence,evidence_invalid
MPT-51f1201e98d6566aef6d,MP005,evidence,evidence_invalid
MPT-51f2148205b5b2065e5c,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-51f61b8d3dbe41256698,MP020,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-520116ed93aa2718be0c,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-5238abe3702756bf5c87,MP003,schema_type,relation_type_invalid;evidence_invalid
